score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	unique_id	featureid
0.026	1	1.7847	2.294073021	1	7.1599998	1.658924456	246.0542943	0.47404988	0.271899404	0.442351438	0	0	0	10/09/2014	2217	201478188
0.637	1	0.8991	0.685862991	0	3.47	0.665087553	75.5046189	0.55066437	0.867681928	0.2499716	0.000120419	0.405692254	0.405692254	05/14/2015	2057	201477999
0.61	1	2.763	2.738949803	1	2.1900001	2.147427095	85.62645648	0.125369332	0.180077958	0.319447136	2.34E-06	0.003158248	0.003158248	09/17/2014	1628	201477487
0.628	1	1.2483	0.648176791	0	0.71	0.921204065	18.18196802	0.865769819	0.133349844	0.244502048	2.34E-06	0.003158248	0.003158248	09/17/2014	1637	201477512
0.978	2	2.7891	2.987221295	2	7.1599998	1.658924456	246.0542943	0.945057726	0.966757394	0.888465762	0.00455286	3.834645964	3.834645964	10/13/2014	2216	201478367
0.798	1	7.5987	9.096574123	3	0.62	3.34510362	30.25527549	0.975656193	0.095075917	0.167324587	8.46E-05	0.002356229	0.002356229	10/29/2014	2499	201478606
0.994	2	879.9705	957.256091	572	0.26	224.0518459	103.8370225	0.902920511	0.833879936	0.546691717	0.240603677	4.63196451	5.144161855	09/10/2014	2632	201478605
0.996	2	6.5385	6.152685817	4	3.4400001	4.083817468	185.4796392	0.167143671	0.677098873	0.458268329	0.00455286	3.834645964	3.834645964	10/13/2014	2379	201478367
0.796	1	0.0738	0.529210706	1	0.41	0.289911165	5.890076766	0.382650012	0.036559324	0.727640637	0.208052018	13.3509952	21.51116557	10/29/2014	2721	201478655
0.607	1	1.2429	1.659401121	0	8.1899996	0.665299955	178.2367513	0.890506673	0.782916558	0.769683012	0.208052018	13.3509952	21.51116557	10/29/2014	2773	201478732
0.991	2	10.7037	11.50858115	10	6.1700001	4.283737166	340.7228101	0.661018793	0.069644233	0.558516013	NA	NA	NA	10/17/2014	2645	201478655
1	2	10.701	11.48958905	9	6.1700001	4.283737166	340.7228101	0.494122279	0.953473377	0.337470204	0.276446747	9.313490912	17.16035625	10/17/2014	2644	201478655
0.684	1	0.4356	0.688988804	0	10.3400002	12.49580577	975.2305771	0.878121815	0.593822735	0.092866329	0	0	0	10/13/2014	2447	201478449
0.852	2	7.0101	6.662541562	5	3.4400001	4.083817468	185.4796392	0.30559064	0.678065739	0.905543696	0.00455286	3.834645964	3.834645964	10/09/2014	2382	201478367
0.974	1	4.3695	5.732465435	2	5.9499998	2.271207743	239.2489349	0.455264653	0.299153031	0.064798843	0.822921543	8.690980186	17.10061568	10/29/2014	2641	201478607
0.859	1	0.9846	1.755728707	1	10.3400002	12.49580577	975.2305771	0.936329423	0.377733414	0.663909367	0.057959797	3.828755989	6.923419172	10/13/2014	2448	201478449
1	2	7.5429	7.532629665	6	3.4400001	4.083817468	185.4796392	0.498664029	0.282205201	0.343050132	0.036174146	3.482019913	5.776592772	10/13/2014	2380	201478367
1	2	28.6893	31.53293453	20	2.53	10.41914168	217.8919168	0.84526525	0.416578045	0.136072796	0	0	0	10/09/2014	2450	201478450
0.359	1	0.6228	0.548972723	0	4.5999999	1.335562218	141.8386262	0.817839859	0.948831161	0.750668777	1.58E-05	0.007624662	0.007624662	09/17/2014	2005	201477918
1	1	7.4529	9.315753823	1	4.0500002	4.403339333	226.7518047	0.414088864	0.240413323	0.75960694	0	0	0	08/28/2014	2218	201478191
0.999	2	20.1555	22.61180533	12	2.8900001	13.2765095	280.9599682	0.681336509	0.039858415	0.189582224	0.022017853	2.181710165	3.106321989	08/28/2014	2383	201478368
NA	1	11.2914	11.59386732	9	3.9400001	6.453766406	267.0591611	0.852149076	0.888578568	0.86910469	0	0	0	08/28/2014	2162	201478192
0.681	1	0.5877	0.748730912	0	3.2	0.605096662	66.41512503	0.216059977	0.248224717	0.238225527	0.000124551	0.279742068	0.279742068	05/12/2015	1707	201477624
0.355	1	0.9801	0.853696615	0	20.0200005	0.741086656	459.8362566	0.291839327	0.116594223	0.530860441	0.022017853	2.181710165	3.106321989	08/28/2014	2161	201478133
0.419	1	1.5039	1.62754226	1	4.5999999	1.335562218	141.8386262	0.627371347	0.484097899	0.191282694	0.01809638	1.244218454	2.941372774	09/17/2014	2006	201477918
0	1	1.089	1.6486026	0	6.21	0.791365858	147.3957254	0.702314326	0.698471307	0.354134443	0	0	0	09/19/2014	2095	201478048
1	2	8.1225	7.313539178	6	11.7200003	5.188168993	712.2612373	0.646821503	0.818742809	0.91438232	0.018411958	1.240597744	2.941372774	09/19/2014	2075	201478049
0.893	1	2.0799	2.115818501	1	12.29	0.972969811	323.449285	0.967727023	0.73837435	0.040715561	NA	NA	NA	10/17/2014	2660	201478737
0.991	2	17.5131	19.25912479	9	1.96	11.19258634	174.9548305	0.036257001	0.8106886	0.504321529	1.37E-05	0.002312391	0.002312391	09/16/2014	1697	201477712
0.669	1	2.0727	2.102395547	0	12.29	0.972969811	323.449285	0.927353301	0.633001358	0.202180921	0.000477484	0.229806212	0.230362246	10/17/2014	2659	201478737
0.861	1	2.268	1.197013154	0	4.1199999	2.39803064	170.2272955	0.33258989	0.390978645	0.121061446	NA	NA	NA	09/17/2014	2002	201477919
0.863	2	2.7594	3.141025822	1	5.4000001	1.944784958	200.9250996	0.913662663	0.420849614	0.570236851	0.02408907	4.057803827	7.119767253	09/17/2014	1708	201477624
0.544	1	2.4147	1.629723378	0	4.2600002	2.764759732	188.9917957	0.596864064	0.266766494	0.74348504	0	0	0	09/17/2014	1665	201477566
0.965	2	2.5533	2.105681453	1	4.2600002	2.764759732	188.9917957	0.592307814	0.636707042	0.773447465	0.000871914	0.345585768	0.400728886	09/16/2014	1667	201477566
1	2	2.8782	1.058435392	0	6.4400001	2.015876272	243.9621427	0.739766535	0.495296553	0.570057627	0.000419487	0.706625938	0.706625938	08/28/2014	2510	201478517
0.678	1	0.9135	1.170146286	1	7.9899998	1.58354153	268.2663047	0.716215927	0.044483379	0.693206083	0.006484448	0.520145356	2.17477478	09/19/2014	2072	201478028
1	2	3.0951	2.577975478	2	4.2600002	2.764759732	188.9917957	0.861168048	0.446142105	0.472039675	4.43E-06	0.000807328	0.000807328	09/16/2014	1666	201477566
0.627	1	2.8944	1.187020924	0	4.6500001	2.924571698	212.1723221	0.945171865	0.752586295	0.050857268	0	0	0	09/16/2014	1631	201477504
0	1	0.3717	0.483104641	0	6.4499998	0.472384278	118.2802001	0.423307101	0.532216803	0.754615606	0	0	0	08/28/2014	2513	201478518
0	1	2.6127	3.331797284	1	9.2200003	3.102081582	433.273545	0.110238054	0.423023065	0.967508816	0.002364254	1.991292891	3.906797363	08/28/2014	2514	201478518
0.977	1	2.4948	1.666727334	1	11.5100002	1.24440989	342.5797519	0.819469266	0.891523982	0.714853842	NA	NA	NA	09/08/2014	2657	201478774
0.998	2	2.493	1.649071155	0	11.5100002	1.24440989	342.5797519	0.069136191	0.45453259	0.144551822	0.005137044	2.472385876	9.715466102	09/08/2014	2656	201478774
0.446	1	0.4734	0.331024144	0	7.6999998	1.37149034	240.597839	0.544917856	0.614486777	0.573409981	0	0	0	08/28/2014	2245	201478216
1	2	7.3242	6.238467733	3	3.3900001	3.386283411	166.4431761	0.421011186	0.90731938	0.35813761	4.80E-05	0.161627617	0.161627617	08/28/2014	2661	201478626
1	2	7.5105	6.434779417	4	3.3900001	3.386283411	166.4431761	0.351995609	0.249946153	0.953551486	9.27E-05	0.156140771	0.407116047	08/28/2014	2663	201478626
0	1	0.3393	0.110156141	0	7.9200001	0.728625382	180.3773346	0.018569694	0.766413951	0.544596258	0.000542439	0.03654951	0.03654951	09/19/2014	2137	201478107
0.523	1	0.9828	1.009460131	1	7.6999998	1.37149034	240.597839	0.54851743	0.284707921	0.321726525	0	0	0	08/28/2014	2246	201478216
0.998	1	7.6221	6.837794144	5	3.3900001	3.386283411	166.4431761	0.587740955	0.394686988	0.36528659	0.09367112	1.086327039	1.095776666	11/20/2014	2662	201478626
0.592	1	0.2583	0.745460148	0	7.48	0.650927925	161.0173527	0.991382264	0.187643765	0.508765299	0	0	0	05/11/2015	1605	201477454
0.3	1	0.459	1.093118119	1	7.48	0.650927925	161.0173527	0.21108731	0.701564754	0.464413095	0	0	0	09/16/2014	1606	201477454
0.104	1	1.4517	1.684357965	0	7.29	1.083762251	202.4879424	0.01025877	0.269989743	0.377401843	5.19E-05	0.002940603	0.002940603	08/27/2014	2140	201478217
0.972	1	1.8162	1.507859856	1	13.6599998	0.97523869	359.9239836	0.725369215	0.298236401	0.495167795	NA	NA	NA	09/08/2014	2613	201478710
0.12	1	0.4833	0.535080888	0	5.6999998	0.514458203	109.0823589	0.024132334	0.990788649	0.328804185	NA	NA	NA	09/16/2014	1529	201477387
0.06	1	1.8144	1.47980632	0	13.6599998	0.97523869	359.9239836	0.710757818	0.280516112	0.06651917	0.005495835	1.481237468	1.920830744	09/08/2014	2612	201478710
0.091	1	4.1589	4.607283973	2	5.6799998	2.827473079	254.8309617	0.517725775	0.633597902	0.554339945	5.19E-05	0.002940603	0.002940603	08/27/2014	2247	201478217
0.005	1	4.2489	4.79579675	3	5.6799998	2.827473079	254.8309617	0.597284308	0.613352609	0.466538505	5.19E-05	0.002940603	0.002940603	08/08/2014	2248	201478217
0.138	1	0.8253	0.768797569	0	4.46	1.579733148	149.5654766	0.241923009	0.786798323	0.59509429	0	0	0	09/17/2014	1904	201477814
0.186	1	6.4044	7.408391918	6	5.6599998	4.084610853	305.2083382	0.187964048	0.131083921	0.77519902	5.19E-05	0.002940603	0.002940603	08/08/2014	2242	201478341
0.755	1	1.1016	0.967869144	0	14.8999996	0.624794123	314.2384735	0.335208292	0.838346807	0.764697938	NA	NA	NA	08/08/2014	2347	201478340
0.186046322	1	0.6273	0.541547029	0	14.8599997	0.362085627	238.5772747	0.3525108	0.52017277	0.134363529	0.039006255	1.775838838	6.069321965	05/19/2016	2577	201478564
0.258	1	1.179	1.223875085	0	2.0699999	1.011153798	55.53714773	0.458277147	0.054231947	0.780230981	0.000252588	0.189103859	0.530346255	09/22/2014	1991	201477890
0	1	0.5751	1.123662259	0	15.6199999	0.352376464	247.3939667	0.201011363	0.443512481	0.777230077	0.005495835	1.481237468	1.920830744	09/08/2014	2618	201478610
0.091	1	0.8028	0.600901987	0	6.6900001	0.818063202	161.4448448	0.63271623	0.178474328	0.330375209	0	0	0	09/16/2014	1527	201477388
0.953	2	10.0746	11.14032279	9	2.8800001	4.624188409	165.2398898	0.105482313	0.879067478	0.816849682	0.039006255	1.775838838	6.069321965	08/08/2014	2573	201478564
0.831	1	1.6947	2.158518373	1	5.9299998	1.505887066	194.1581001	0.633876439	0.791232494	0.621138731	NA	NA	NA	09/22/2014	1992	201477890
0.3	1	0.2511	0.363670298	0	6.25	2.030824714	237.6407249	0.687007695	0.264081072	0.129947981	NA	NA	NA	05/15/2015	1987	201477892
0.018	1	0.3456	0.717265063	1	6.25	2.030824714	237.6407249	0.375718621	0.574078958	0.460998465	7.74E-05	0.104307507	0.249564454	09/22/2014	1989	201477892
0.991	2	10.5426	10.74294381	5	3.3800001	5.63200915	214.0193409	0.505206549	0.533884514	0.25163543	0.037767926	4.039369584	8.316993558	09/16/2014	1687	201477575
0.3	1	0.6264	1.168095962	2	6.25	2.030824714	237.6407249	0.178172776	0.117531669	0.34601872	0.000328033	0.552571341	0.850309962	09/22/2014	1988	201477892
0.091	1	1.7361	2.410234365	1	4.46	1.579733148	149.5654766	0.559012931	0.673205947	0.270202985	NA	NA	NA	09/22/2014	1908	201477814
0.355	1	1.7775	2.503093747	2	4.46	1.579733148	149.5654766	0.917414569	0.786402024	0.244563133	8.03E-06	0.054134181	0.054134181	09/22/2014	1907	201477814
0.57	1	0.5742	0.514414483	1	7.1799998	1.41074798	227.53792	0.312678615	0.087730358	0.551450059	0	0	0	09/22/2014	2209	201478182
0.012	1	1.9566	2.645463859	3	4.46	1.579733148	149.5654766	0.259183003	0.649648702	0.594756365	8.03E-06	0.054134181	0.054134181	09/22/2014	1905	201477814
0.983	2	2.9214	4.569255757	5	6.0100002	2.313168672	243.8836976	0.265398746	0.096155703	0.773182317	6.17E-06	0.010388177	0.010388177	09/22/2014	1950	201477874
0.12	1	0.4716	0.315121975	0	10.7600002	1.204526665	315.0831084	0.167534333	0.346434854	0.447463455	0	0	0	07/14/2014	1693	201477598
0.998	2	3.0564	2.936231622	1	7.4099998	1.854314301	269.2244536	0.453742711	0.248466934	0.603960125	0.004341091	0.450004146	0.460648191	09/16/2014	1694	201477598
0.995	1	5.5629	7.51036576	7	4.3600001	2.592929723	187.321017	0.956476952	0.941304598	0.305705731	1.39E-06	0.002343945	0.002343945	09/04/2014	2353	201478356
0.99	2	6.4575	9.02757071	9	3.01	3.076064065	140.8538797	0.284399106	0.430505724	0.515358839	2.15E-07	0.001447209	0.001447209	09/04/2014	2482	201478493
0.99	1	2.5965	3.296825232	3	9.75	2.517644977	412.7684469	0.516223604	0.321260458	0.924171565	0	0	0	09/04/2014	2205	201478182
0.982	2	0.837	1.08762504	0	13.54	0.764907449	315.956824	0.019536324	0.490200956	0.05397571	0	0	0	09/04/2014	2211	201478183
0.451	1	0.369	0.653272456	0	8.6700001	0.397985777	145.9343433	0.822083894	0.471510457	0.92923555	8.03E-06	0.054134181	0.054134181	09/22/2014	1953	201477849
0.997	2	5.8167	9.214709764	12	5.3499999	4.110855963	289.417332	0.917937404	0.355508625	0.410205762	0.000888815	1.497209181	1.75014099	09/22/2014	1945	201477849
0.988	2	6.3009	9.601105175	13	5.3499999	4.110855963	289.417332	0.317770439	0.916678092	0.263122643	0.000517935	0.105752902	0.105752902	09/22/2014	1946	201477849
0.976	2	7.5978	10.36175932	10	3.01	3.076064065	140.8538797	0.094684093	0.537762267	0.558766579	0.74018449	6.623324162	16.06125575	09/04/2014	2483	201478493
0.91	1	2.556	3.735291421	1	4.7399998	1.637601615	161.8404514	0.179040975	0.226933117	0.222345387	0	0	0	09/04/2014	2464	201478468
0.989	2	3.6585	5.076924826	3	4.7399998	1.637601615	161.8404514	0.509773949	0.753541409	0.446406623	0.742023859	6.561360579	10.53899274	09/04/2014	2466	201478468
0.993	2	3.2202	4.312559498	2	4.7399998	1.637601615	161.8404514	0.358714232	0.172690622	0.577427888	0.043216552	8.56450384	8.707440826	09/04/2014	2465	201478468
0.989	2	0.8109	1.479097321	0	6.2199998	0.607843184	129.3870399	0.892003687	0.687744791	0.359489564	0	0	0	09/04/2014	2336	201478310
0.592	1	0.6219	0.50226021	1	6.9099998	0.512457125	131.9810068	0.158330711	0.038585181	0.747102935	0.004220845	3.160005607	3.570795868	07/14/2014	1496	201477339
0.991	2	52.3782	52.29917386	23	1.6	25.27812297	214.6332647	0.327090214	0.939124982	0.696100676	0	0	0	07/14/2014	1719	201477657
0.594	1	0.5121	0.777392363	0	4.4699998	0.738294666	102.4771407	0.924944551	0.29939905	0.551351174	0	0	0	09/03/2014	2792	201478752
0.5	1	0.0432	0.026972465	0	8.0799999	0.331518145	124.1279663	0.932653767	0.624589359	0.168993682	0	0	0	05/21/2015	3098	201479114
0.421	1	1.2501	1.182970586	0	2.3599999	1.438544282	75.52282601	0.992866436	0.848929738	0.32871033	0	0	0	09/03/2014	2787	201478806
0.748	1	0.7191	0.876397844	0	4.73	0.664639935	102.8866413	0.792147763	0.968097268	0.958805576	0	0	0	09/03/2014	2959	201478977
0.651	1	0.2736	0.24294236	0	6.96	0.404498882	118.1061564	0.235822195	0.493082491	0.672358728	0	0	0	05/21/2015	3096	201479114
0.991	2	3.5811	4.030569879	3	6.6399999	3.491817201	331.0537045	0.151716404	0.993485695	0.436915517	0	0	0	09/03/2014	2790	201478753
0.53	1	1.1043	1.040527733	0	6.1300001	0.969659433	161.055191	0.208031802	0.308151329	0.076568205	0	0	0	09/03/2014	2961	201479029
1	2	6.4206	7.015506917	5	4.7600002	5.98888138	310.8024693	0.201751162	0.4048798	0.314094483	NA	NA	NA	09/03/2014	2873	201478979
NA	1	1.6659	0.942047203	0	6.23	2.73145144	274.7194582	0.04664829	0.523809178	0.185681866	0	0	0	09/03/2014	2869	201479035
0.026	1	1.6767	2.373768463	1	6.1900001	1.423515687	197.0499881	0.28751221	0.751181812	0.903856862	0	0	0	09/02/2014	3313	201479396
0	1	1.3716	2.012414952	1	7.3400002	1.681286771	253.9344353	0.852763033	0.692374731	0.018124023	0	0	0	09/02/2014	3397	201479548
0.418	1	1.4058	0.598103614	0	3.8499999	1.248020531	114.7562149	0.220971339	0.083449792	0.836858457	0	0	0	09/02/2014	3113	201479181
1	2	69.9345	87.49688003	56	3.72	35.39046928	590.4603441	0.258963056	0.765255656	0.759250278	0	0	0	08/27/2014	2768	201478722
0.649	1	3.9951	3.182651071	3	1.48	3.670593049	75.65444876	0.854295538	0.333513025	0.542292644	NA	NA	NA	09/02/2014	2963	201479181
1	2	9.522	10.79971464	7	9.8199997	5.980376914	640.7378561	0.073970124	0.183908367	0.514132935	0	0	0	08/27/2014	2770	201478959
0.47	1	0.6228	0.513799042	0	4.1399999	0.916552578	105.7507972	0.841170263	0.647915531	0.088822138	NA	NA	NA	09/02/2014	3242	201479340
1	1	0.2817	0.246482823	0	5.3600001	0.558486123	106.8748763	0.84469403	0.932061496	0.402646561	0	0	0	08/19/2014	2262	201478231
0.811	1	1.6587	1.876700727	1	4.0900002	1.595750044	137.8511483	0.34261266	0.431995283	0.203595156	0	0	0	08/20/2014	2266	201478231
0	1	0.4185	0.825716087	0	7.52	0.984795531	199.1111154	0.724573116	0.86145019	0.272267916	0	0	0	08/19/2014	2340	201478326
0.528	1	1.6803	1.990293028	2	4.0900002	1.595750044	137.8511483	0.061925583	0.996539192	0.754360122	0	0	0	08/20/2014	2265	201478231
1	1	1.0827	1.386873147	0	2.3699999	0.937597782	61.22957458	0.766186933	0.692495255	0.245735932	0	0	0	08/20/2014	2637	201478603
0.711	1	1.5156	1.957206708	1	3.79	1.380584872	118.8161271	0.663027434	0.479558548	0.331532003	0	0	0	08/19/2014	2300	201478266
0.034	1	1.836	2.601481495	3	4.0900002	1.595750044	137.8511483	0.19682642	0.932774828	0.5004333	0	0	0	08/20/2014	2263	201478267
0.12	1	0.7794	1.713033456	0	6.4299998	1.200239922	187.9531578	0.10056087	0.133589543	0.409817332	0	0	0	08/19/2014	2344	201478401
0	1	0.6048	1.396486935	1	7.52	0.984795531	199.1111154	0.299437257	0.041446078	0.398522394	0	0	0	08/19/2014	2341	201478326
0.034	1	0.8532	0.17472507	0	6.8899999	1.225524741	203.5095933	0.087313755	0.630511152	0.583390129	NA	NA	NA	08/19/2014	1865	201477778
0.026	1	3.5703	4.868506645	1	5.5	3.637248655	279.868369	0.762287278	0.841205752	0.504159164	0	0	0	08/20/2014	2594	201478604
0.59	1	0.2718	0.441868158	0	9.5900002	1.226096422	283.3254309	0.89411219	0.900340162	0.589476194	0	0	0	05/18/2015	1862	201477778
0.421	1	4.0095	3.083866733	1	3.52	3.638672887	179.1508198	0.446269189	0.170934155	0.212407691	0	0	0	08/20/2014	2269	201478232
0	1	1.2636	2.840170166	0	4.8299999	1.128149331	136.8784411	0.368042928	0.987886317	0.347150727	0	0	0	08/20/2014	2586	201478574
0.661	1	1.0116	0.555266941	0	3.52	3.638672887	179.1508198	0.182722233	0.04149882	0.953360075	0	0	0	08/20/2014	2268	201478232
0.554	1	1.1313	2.173191414	1	6.4299998	1.200239922	187.9531578	0.527382141	0.258925458	0.959759389	0	0	0	08/19/2014	2345	201478401
0.069	1	0.3951	0.52291708	0	6.9299998	0.725355157	157.4755764	0.165440493	0.518748723	0.671538848	0	0	0	09/03/2014	2591	201478578
0.611	1	0.4014	0.53880608	1	6.9299998	0.725355157	157.4755764	0.896965881	0.446790194	0.063152394	0	0	0	09/03/2014	2592	201478578
0.06	1	0.5661	1.211127242	0	8.0299997	0.698322815	179.0392615	0.043691319	0.280215047	0.917823496	0	0	0	08/20/2014	2550	201478547
0	1	0.0072	0.007384682	0	7.7399998	0.444098879	137.6212245	0.758758344	0.060966403	0.917618505	0	0	0	05/18/2015	2562	201478551
1	1	0.2106	0.226633146	1	7.7399998	0.444098879	137.6212245	0.348823784	0.108232231	0.431245961	0	0	0	05/18/2015	2564	201478551
1	1	0.7371	2.257822233	2	7.23	0.740335868	165.980598	0.499679062	0.137825904	0.228138528	0	0	0	08/19/2014	2545	201478547
0.186	1	0.3969	0.68277122	2	7.7399998	0.444098879	137.6212245	0.430288472	0.218499598	0.556847353	0	0	0	08/20/2014	2563	201478551
0.893	2	8.0235	14.61270182	11	4.1700001	5.577975442	262.7719435	0.188958435	0.418177486	0.55702076	0	0	0	08/19/2014	2560	201478551
0.018	1	0.1854	0.107364589	0	4.29	0.251552196	57.40847051	0.202088922	0.217697029	0.479243333	0	0	0	05/19/2015	2554	201478551
0	1	0.3042	0.747143173	1	11.1000004	5.92414635	720.8427161	0.087731451	0.330608646	0.10829069	0	0	0	08/20/2014	2555	201478551
0.892	1	9.2466	11.66417264	3	2.9200001	7.53062415	213.7976762	0.744188116	0.913677422	0.295843406	NA	NA	NA	08/19/2014	1832	201477748
0.908	2	16.8696	20.784413	15	2.45	15.88977705	260.5731278	0.374134382	0.197484001	0.3543183	0	0	0	08/19/2014	2551	201478548
0.091	1	0.027	0.231864138	0	20.2099991	0.150078477	208.896004	0.376045679	0.22195383	0.148293922	0	0	0	06/23/2015	2309	201478284
0.441	1	1.1988	1.155170959	0	13.1899996	1.26301928	395.5072082	0.520074548	0.128693606	0.551052845	0	0	0	08/26/2014	2311	201478285
0.079	1	0.4977	0.483858858	0	13.8699999	0.582877933	282.533465	0.651324342	0.159208493	0.475967324	0	0	0	08/19/2014	2572	201478562
0.653	1	0.1134	0.025325906	0	24.4400005	0.622369946	514.4345736	0.67249418	0.999589025	0.533720568	0	0	0	05/18/2015	2385	201478374
0.034	1	0.1836	0.195870346	1	24.4400005	0.622369946	514.4345736	0.746559306	0.260388312	0.602809956	0	0	0	05/18/2015	2388	201478374
0.999	2	17.8857	17.77224795	6	2.23	11.41439677	201.018478	0.076541092	0.189375512	0.18164146	NA	NA	NA	08/19/2014	1830	201477782
0.998	2	17.9199	20.13671645	7	4.9400001	15.7916261	523.7752968	0.173505346	0.130432179	0.633080895	0	0	0	08/19/2014	1925	201477836
0.381	1	0.585	0.703490302	2	24.4400005	0.622369946	514.4345736	0.043377733	0.913018136	0.722687812	0	0	0	08/26/2014	2386	201478374
0.005	1	3.2229	3.434288873	0	8.0100002	3.778388781	415.4229461	0.86224787	0.192581609	0.449190539	0	0	0	08/26/2014	2192	201478163
0	1	0.6957	0.45662514	0	17.3899994	1.192494874	506.6784794	0.269514995	0.589945239	0.740514767	0	0	0	08/26/2014	2176	201478144
0.436	1	1.1709	1.36339138	0	8.5299997	1.351765141	264.6087921	0.139410622	0.657111199	0.974300413	0	0	0	08/19/2014	1929	201477837
0.684	1	1.0737	0.357683896	1	8.6000004	1.846926371	311.837179	0.6635384	0.714871245	0.942299437	0	0	0	08/19/2014	1975	201477883
0.832	1	0.1296	0.171036658	0	3.6099999	0.578193181	73.23999453	0.591021786	0.008103782	0.112848102	0	0	0	05/13/2015	1974	201477883
